customer_id,account_id,call_successful,call_unsuccessful,ptp_broken,ptp_kept,month_in_areas,total_arrears_amount,total_outstanding_amount
477980,1576405,0,6,0,0,0,38.55,46833.54
550323,1576408,3,0,1,1,0,0.0,6168.61
6720504,1576429,1,5,1,0,0,505.85,14713.83
6496884,1576437,4,7,4,0,0,0.74,17883.9
6234257,1576442,1,8,0,0,1,418.42,19437.18
8109450,1576467,1,2,0,0,0,0.0,28089.88
3975600,1576527,0,8,0,0,0,487.32,46406.85
3524573,1576529,7,8,1,0,2,3791.72,91301.37
8465261,1576535,0,3,0,0,0,197.25,43961.48
7901648,1576548,0,2,0,0,0,796.44,41110.19
8024533,1576566,0,9,0,0,1,1315.05,44392.56
4431203,1576572,2,11,0,0,2,5107.47,141319.28
6006196,1576575,1,0,0,0,9,8497.59,122146.97
1928940,1576580,1,2,1,0,0,56.16,66980.6
3934463,1576661,2,15,1,0,0,981.17,142310.57
3582509,1576670,1,1,0,0,8,3993.16,47865.39
6072202,1576673,7,8,6,1,1,1570.41,46268.76
6850207,1576675,3,10,1,1,1,340.22,22317.48
6417988,1576684,0,5,0,0,0,0.0,33797.25
6592013,1576764,1,2,0,1,0,0.0,6700.8
3314284,1576765,0,2,0,0,0,0.0,16672.15
1543260,1576770,0,1,0,0,2,727.66,27539.2
6329918,1576790,0,2,0,0,0,0.0,111631.38
4267970,1576821,1,0,0,1,0,0.0,67957.08
7426417,1576840,0,7,0,0,1,575.55,58239.06
3265236,1576843,1,0,1,0,0,0.0,59510.47
116570,1576854,0,2,0,0,0,0.0,8848.7
279905,1576886,2,1,1,1,0,677.68,79202.17
3029449,1576930,1,6,0,1,0,0.0,93690.98
8437409,1576940,0,1,0,0,0,0.0,25429.08
3900246,1576944,1,1,0,1,0,0.0,37979.24
6366121,1576946,2,1,2,0,0,0.0,29488.04
3862844,1576954,0,2,0,0,0,0.0,94659.13
4378898,1576958,0,3,0,0,0,276.95,91677.59
4197448,1576981,3,2,2,1,0,872.02,48840.14
8382890,1576982,0,11,0,0,2,784.58,17941.63
6229798,1576983,1,0,0,1,0,0.0,32631.38
2590776,1577060,2,1,0,2,0,0.0,28591.66
2943454,1577081,0,2,0,0,0,0.0,86349.5
2917301,1577086,1,3,0,1,0,0.0,59441.36
1702714,1577093,2,6,0,0,0,225.0,3166.9
4531749,1577098,2,2,2,0,0,94.39,25234.34
5822211,1577104,0,2,0,0,0,0.67,5632.52
1185192,1577105,1,12,1,0,0,0.63,43691.76
4872299,1577115,0,7,0,0,0,0.0,58339.1
202334,1577116,1,13,1,0,0,0.0,97351.17
2736938,1577135,0,9,0,0,0,0.0,74388.13
3691743,1577150,1,1,0,1,0,0.0,110017.12
6121795,1577183,1,15,1,0,0,672.86,10598.69
5580915,1577185,0,4,0,0,0,0.32,84104.33
4125587,1577210,2,0,1,1,0,0.0,31107.09
1528474,1577226,1,0,0,1,0,0.0,62901.73
2412747,1577262,0,6,0,0,1,999.66,35749.15
8119017,1577264,3,11,1,0,2,2168.05,26703.33
1981030,1577267,2,2,2,0,0,0.0,9308.33
3201045,1577275,0,3,0,0,0,0.0,40129.61
702883,1577294,0,4,0,0,0,19.19,162246.76
5365642,1577329,0,5,0,0,9,7506.99,74860.63
6031267,1577330,0,1,0,0,0,0.0,41696.67
8066675,1577361,0,6,0,0,1,1079.18,25532.3
4563435,1577381,0,2,0,0,0,22.05,46463.32
2120957,1577384,0,2,0,0,0,0.65,77830.42
8157259,1577390,2,6,2,0,0,0.0,97083.64
6696378,1577401,0,1,0,0,0,0.0,19706.45
6025639,1577421,0,2,0,0,0,0.0,131703.9
5923259,1577443,0,4,0,0,1,800.55,15013.64
6289161,1577480,3,10,2,0,0,863.29,41308.21
2139529,1577518,0,1,0,0,0,0.0,135912.34
3318130,1577565,1,9,0,0,0,162.53,7591.03
4767582,1577580,0,10,0,0,0,0.0,93224.87
7541966,1577582,0,1,0,0,0,0.0,13059.9
954917,1577584,1,0,0,1,0,14.02,66237.12
6094196,1577586,8,9,1,0,2,3091.88,74589.28
2610017,1577625,0,19,0,0,1,2338.87,185748.38
4857069,1577728,1,0,0,0,0,628.97,70943.57
1786740,1577739,1,5,0,0,0,16.42,46699.15
1521119,1577770,1,3,1,0,0,18.69,11819.57
5506780,1577782,4,0,3,1,0,0.0,96803.89
5082990,1577798,5,2,4,1,0,0.0,6727.9
6662457,1577800,1,24,0,0,1,1818.83,153074.35
4175037,1577857,5,4,3,1,0,0.0,23881.67
8060559,1577879,0,1,0,0,0,0.0,60358.3
6233346,1577885,3,1,3,0,1,1106.7,26770.59
3519218,1577897,6,14,5,1,0,73.43,16570.33
6572859,1577960,2,1,2,0,0,0.0,17274.26
7855953,1577965,0,1,0,0,0,0.0,92497.39
2968500,1577981,0,1,0,0,0,0.0,7210.46
2404189,1577985,1,7,1,0,0,0.0,1433.47
4405181,1578004,1,0,0,1,0,0.0,60596.53
3484616,1578042,1,2,0,0,0,361.21,34223.5
1867259,1578087,0,2,0,0,0,0.0,130426.45
4571158,1578100,0,1,0,0,0,0.0,188205.76
3177102,1578125,0,2,0,0,21,44316.81,184266.61
1673107,1578149,0,2,0,0,0,1.07,14947.0
4604520,1578161,2,4,0,1,0,0.0,121722.32
4418664,1578171,2,3,2,0,0,0.0,30542.65
7551949,1578182,1,0,0,1,0,0.0,43053.59
4157707,1578211,0,2,0,0,0,539.15,2614.95
876016,1578219,0,2,0,0,0,952.87,57985.1
7180398,1578241,2,1,1,1,0,241.68,52057.34
5277708,1578248,0,3,0,0,0,165.0,40911.79
8241391,1578279,1,1,0,0,0,0.0,113737.78
3824340,1578281,0,2,0,0,0,0.0,18528.88
830035,1578293,3,4,1,1,0,0.0,31277.22
4445646,1578295,0,4,0,0,0,0.0,62626.39
2669862,1578297,0,1,0,0,0,0.0,27807.72
4557416,1578319,0,9,0,0,2,1741.32,18493.34
5155075,1578321,0,3,0,0,0,30.4,25248.39
5219840,1578331,1,7,0,0,0,476.32,43832.2
1249375,1578342,0,7,0,0,0,0.73,11618.17
4591920,1578377,0,4,0,0,0,0.0,95346.73
1005227,1578379,0,1,0,0,0,0.0,159321.22
4853418,1578414,5,13,1,0,2,1931.23,71813.53
4553411,1578415,2,3,1,0,0,660.38,44291.95
5096712,1578454,0,1,0,0,0,191.8,29737.33
4739165,1578463,2,3,1,1,0,9.73,49245.52
857431,1578476,0,1,0,0,0,0.0,179049.54
7183360,1578477,0,3,0,0,0,783.79,37933.15
8376048,1578569,1,2,0,1,0,0.0,19907.47
4365323,1578573,2,1,1,1,0,0.0,12139.86
6702977,1578593,0,1,0,0,0,350.97,113845.8
3140575,1578635,0,2,0,0,0,0.0,88918.74
8191202,1578655,1,0,0,1,0,0.0,56377.9
100827,1578680,0,5,0,0,0,1754.46,150098.52
7894622,1578693,6,2,5,1,0,2248.94,120715.27
3080482,1578740,1,9,0,0,1,1867.77,99333.38
221152,1578780,1,0,0,1,0,0.0,27378.37
3887114,1578818,3,4,3,0,0,715.65,41531.06
3855597,1578842,0,3,0,0,0,0.0,111051.03
4529055,1578844,0,3,0,0,0,0.0,134534.1
4084355,1578891,6,11,5,0,0,510.19,111876.02
1602756,1578907,4,9,2,0,0,0.0,36188.68
6539014,1578919,0,6,0,0,0,0.0,74733.34
5496146,1578921,0,7,0,0,0,664.3,26389.68
196425,1578925,1,2,1,0,0,0.0,132026.73
5680279,1578951,1,19,0,0,1,1501.85,30561.35
7684043,1578952,1,0,1,0,0,0.0,76344.12
4481120,1578975,2,6,1,1,0,0.0,23605.32
7751503,1578978,1,7,1,0,0,0.0,36572.73
1465789,1578996,0,3,0,0,0,78.9,38352.7
4339896,1579010,0,10,0,0,0,341.05,23852.08
6677238,1579018,0,2,0,0,2,2251.89,51979.69
6442610,1579042,1,3,1,0,0,468.1,1267.66
29576,1579111,0,2,0,0,0,0.0,22640.88
2380372,1579167,0,2,0,0,0,0.0,108257.96
1149934,1579177,2,5,2,0,0,2002.26,115561.54
2418299,1579187,2,5,2,0,0,0.0,30755.32
3934119,1579209,0,1,0,0,0,0.0,74819.82
5405292,1579219,1,5,1,0,0,0.0,18634.68
395445,1579228,0,3,0,0,0,0.0,103066.55
1379635,1579257,1,0,0,1,0,0.0,14419.18
7837740,1579300,2,10,2,0,1,800.08,63317.99
2159985,1579302,2,2,2,0,1,1019.9,30473.31
1393609,1579327,0,1,0,0,5,4390.4,73852.52
2275347,1579381,1,0,1,0,0,0.0,128620.97
4690322,1579391,0,7,0,0,0,61.64,42802.18
393008,1579395,3,6,1,1,0,15.58,589.71
451283,1579439,0,2,0,0,7,3062.32,24369.62
7100794,1579447,0,6,0,0,0,0.0,925.39
3483200,1579449,2,9,1,0,0,12.7,27747.21
6058561,1579451,0,7,0,0,0,0.27,159299.78
7645650,1579469,2,2,1,1,0,0.0,189827.32
3413519,1579473,5,4,1,0,1,3308.65,25829.87
239516,1579485,1,4,1,0,0,1441.41,60664.84
6634364,1579497,0,4,0,0,0,0.86,8890.38
7402391,1579507,0,1,0,0,0,0.0,30184.62
2436489,1579514,0,2,0,0,0,0.0,22428.17
470278,1579518,0,5,0,0,0,0.43,24599.01
3293843,1579551,0,2,0,0,0,0.0,157277.09
6334441,1579556,0,5,0,0,1,1308.76,41487.63
4472530,1579574,1,4,1,0,1,635.92,26510.38
7364358,1579580,1,4,0,1,0,243.65,22652.54
6208619,1579602,1,1,1,0,0,0.0,42880.84
7116670,1579610,0,4,0,0,0,0.0,32347.38
1463906,1579626,1,3,1,0,0,0.0,14670.36
2245853,1579644,0,11,0,0,0,0.0,124210.86
6163359,1579657,0,1,0,0,2,854.33,80181.87
241379,1579699,0,2,0,0,1,556.26,15234.58
6401594,1579721,1,3,1,0,0,2.32,25769.89
4073096,1579753,0,1,0,0,0,0.0,20956.07
2518001,1579754,1,2,1,0,0,857.24,39601.79
1681262,1579764,4,2,2,1,0,0.0,45647.69
3223543,1579780,0,1,0,0,0,485.32,41362.92
6018444,1579791,0,1,0,0,0,684.66,51924.43
7459562,1579793,2,0,1,0,0,0.0,23506.29
7757905,1579801,0,1,0,0,0,0.0,15996.37
764360,1579827,1,0,0,0,4,2379.88,31902.63
1457793,1579835,2,11,2,0,0,0.0,24970.97
1682783,1579921,0,1,0,0,0,0.0,47892.61
514380,1579952,0,1,0,0,0,16.0,7568.01
7675707,1579975,1,3,1,0,0,1.29,72188.41
6270324,1580048,0,3,0,0,0,0.0,44482.81
2944633,1580086,1,3,0,1,0,0.0,112309.48
5421073,1580097,1,6,0,1,0,0.0,15442.46
5750037,1580099,2,0,1,1,0,0.0,56846.42
6742146,1580114,2,7,1,0,0,0.0,169945.92
6182320,1580115,4,2,3,0,1,1291.42,13472.69
4410249,1580131,0,6,0,0,0,0.0,52165.89
77058,1580236,1,1,0,0,0,0.0,75692.12
2658914,1580244,0,2,0,0,0,2.32,10530.49
6270485,1580288,1,0,0,1,0,0.0,7847.12
3516921,1580303,0,15,0,0,0,0.0,133480.9
3646710,1580306,0,1,0,0,0,0.0,0.0
3096095,1580347,0,10,0,0,0,68.12,15715.73
5710451,1580354,0,30,0,0,0,53.02,17006.14
1325486,1580374,3,5,2,1,2,1718.09,39476.41
2594815,1580453,3,12,3,0,0,1003.59,113638.75
6327808,1580491,9,4,5,0,1,2177.6,150095.45
4852851,1580539,2,1,1,0,1,935.61,94390.2
691502,1580558,2,5,1,0,1,351.14,6499.23
6805870,1580575,0,2,0,0,0,0.0,83320.27
747055,1580630,0,13,0,0,0,0.0,32637.88
3156054,1580632,1,0,0,1,0,0.0,92766.73
1642163,1580694,1,7,1,0,0,0.0,62628.13
3135791,1580700,1,0,0,0,0,0.0,100550.83
6889826,1580711,1,7,0,0,0,250.03,20582.81
2816536,1580712,0,5,0,0,0,135.42,82452.32
1744922,1580725,1,0,0,0,3,3027.35,72161.16
2327056,1580790,2,1,1,1,0,0.0,50916.92
6227751,1580801,1,0,0,1,0,0.0,50022.12
3934119,1580820,0,6,0,0,0,0.0,40806.93
2246839,1580844,4,1,3,0,0,316.04,7211.73
3379066,1580845,0,1,0,0,0,0.0,19935.4
5126364,1580853,0,1,0,0,0,187.7,6006.42
3414583,1580859,1,6,0,1,0,0.0,87455.67
5353525,1580871,2,1,1,0,0,298.36,18003.85
866996,1580878,2,3,1,1,0,0.0,34629.31
6042916,1580879,0,4,0,0,0,1279.73,83466.66
5493393,1580886,3,9,3,0,1,416.02,40385.3
2844436,1580908,0,3,0,0,0,0.0,29233.77
8260667,1580921,0,5,0,0,0,0.0,194553.54
1157090,1580927,1,0,1,0,0,0.0,145283.3
8011147,1580955,1,1,1,0,0,0.0,24678.72
2606944,1581012,1,0,0,0,0,0.0,15424.44
897218,1581039,1,2,1,0,0,0.0,106679.82
2798782,1581043,1,2,1,0,0,0.0,61887.95
7233539,1581044,4,1,3,1,0,0.0,33228.08
200359,1581058,0,2,0,0,0,0.0,86382.25
3052308,1581073,0,2,0,0,0,0.0,29199.9
1339735,1581096,0,5,0,0,0,0.0,17060.87
41348,1581133,2,0,1,0,4,8761.56,154679.12
5337708,1581137,0,1,0,0,0,0.0,135609.48
5238178,1581163,0,6,0,0,0,0.0,30710.63
3481941,1581180,5,0,4,1,0,0.31,133439.27
333425,1581187,0,7,0,0,0,154.25,4355.31
5000633,1581189,0,7,0,0,0,0.0,177139.99
6702813,1581265,1,0,1,0,0,74.45,50097.62
7223594,1581266,0,2,0,0,0,0.0,99605.67
1063249,1581278,0,4,0,0,0,0.0,12050.8
3986148,1581279,0,1,0,0,0,0.0,114465.68
2104550,1581287,2,9,1,0,1,368.81,15397.01
854100,1581290,0,3,0,0,0,0.0,25290.91
1525524,1581325,0,1,0,0,0,0.0,187782.08
2741050,1581332,0,4,0,0,0,0.0,66598.71
4317771,1581348,2,2,1,0,0,0.0,85691.63
5840059,1581443,0,9,0,0,0,0.0,139162.55
2855231,1581469,0,10,0,0,0,0.0,50113.51
2276674,1581475,2,1,1,0,0,0.0,26384.52
4533813,1581521,0,10,0,0,0,0.0,55076.13
3260016,1581536,1,3,0,0,0,1.58,40376.28
2089264,1581556,0,3,0,0,0,0.0,124977.51
3947974,1581560,2,5,1,1,0,0.0,46087.05
914119,1581577,0,13,0,0,1,147.31,4335.1
6489965,1581643,0,5,0,0,1,954.21,49483.72
7549649,1581646,1,0,0,0,0,0.0,91090.02
104848,1581662,1,0,1,0,0,0.0,51170.5
7918571,1581664,2,1,1,1,0,0.0,146558.16
4349213,1581665,2,1,0,0,11,4581.94,20162.41
267218,1581702,0,4,0,0,0,2.28,30704.26
4923423,1581714,0,1,0,0,0,0.0,56451.72
5802955,1581722,0,9,0,0,0,425.3,56903.64
1217357,1581759,5,4,4,0,1,769.38,3329.29
3640921,1581806,2,2,2,0,0,0.0,26079.14
558720,1581853,0,1,0,0,0,0.0,26048.34
4449319,1581860,0,1,0,0,0,76.96,34102.48
1277795,1581874,5,10,5,0,1,1227.02,27457.1
1328334,1581882,1,5,1,0,0,0.0,57799.01
3338194,1581904,0,2,0,0,0,0.0,25035.92
4776919,1581906,1,1,0,0,0,0.0,23651.84
7121485,1581949,1,0,0,0,0,1166.76,132201.55
4005511,1581974,4,2,2,0,1,2095.2,21792.8
1592047,1581976,1,3,1,0,0,1000.49,74182.96
5506759,1581999,1,0,0,0,9,3102.11,10598.82
8130675,1582021,1,12,1,0,0,293.15,81108.11
7233453,1582031,1,25,0,1,0,373.08,47607.05
6978926,1582041,2,1,1,0,2,3337.47,84479.42
8321663,1582048,1,6,0,0,0,510.91,40191.58
4637900,1582049,0,1,0,0,0,181.13,9791.51
6500721,1582066,6,4,4,0,1,651.12,19924.68
1786605,1582067,0,1,0,0,0,0.0,7077.9
4787014,1582079,0,11,0,0,0,436.04,24309.03
3985298,1582091,0,4,0,0,1,486.91,29225.75
6341892,1582097,0,4,0,0,0,58.76,37912.95
5099783,1582113,0,3,0,0,0,0.0,67615.11
2661375,1582131,0,7,0,0,1,310.61,15256.43
7969039,1582136,0,6,0,0,0,0.0,68120.39
55284,1582177,1,0,1,0,0,6.54,7333.56
1500676,1582207,0,5,0,0,0,0.0,75201.86
3588340,1582259,1,2,1,0,0,275.0,29843.03
3796858,1582263,0,9,0,0,0,0.0,30612.68
6090908,1582314,7,3,5,0,0,215.27,20441.6
7003319,1582363,2,1,1,1,0,0.74,61788.96
1493433,1582377,0,10,0,0,0,943.46,98134.93
1092607,1582378,2,4,1,1,0,0.0,63690.09
6218586,1582393,0,2,0,0,0,88.03,1232.03
2517483,1582403,0,1,0,0,0,0.0,76384.06
3478909,1582414,1,7,1,0,0,115.3,861.37
3276210,1582416,2,6,1,2,0,943.2,87846.09
425500,1582418,1,11,1,0,1,852.67,77124.3
525906,1582426,0,4,0,0,1,774.44,25131.86
2075742,1582440,0,1,0,0,0,0.0,14216.56
8321269,1582466,2,8,2,0,0,0.0,116765.54
2683170,1582474,1,0,0,0,0,1164.13,134407.52
703042,1582491,0,2,0,0,0,0.0,108121.58
3904424,1582540,2,1,1,1,2,1340.39,46798.74
4364897,1582541,1,0,0,0,0,750.2,99839.42
3319670,1582544,0,5,0,0,0,0.0,42898.04
3851975,1582552,0,25,0,0,0,193.65,55271.92
1518993,1582563,3,4,2,0,0,597.14,95847.63
5198135,1582572,0,3,0,0,0,73.41,53743.35
3973952,1582585,0,9,0,0,0,207.5,52260.13
8445061,1582588,1,1,0,1,0,0.0,31136.06
7583461,1582597,0,1,0,0,0,0.0,84692.73
6234988,1582605,8,1,4,1,0,254.44,24963.99
3279893,1582611,0,7,0,0,1,386.37,22027.49
3905730,1582622,2,0,0,2,0,0.0,126369.18
7213365,1582630,0,5,0,0,0,18.28,33261.06
3293082,1582652,1,5,1,0,0,0.0,81822.07
7894619,1582690,0,1,0,0,0,0.0,81081.3
8243059,1582693,0,1,0,0,0,0.0,95718.82
2880812,1582704,0,1,0,0,0,0.0,9757.17
6108678,1582712,0,1,0,0,0,58.34,4285.42
7138041,1582716,1,13,0,0,0,176.13,6397.89
3444887,1582728,1,6,1,0,1,1650.57,55746.85
7794870,1582731,0,1,0,0,0,0.0,52552.52
5754439,1582747,0,1,0,0,0,0.0,26989.87
6937261,1582780,5,8,3,0,0,382.44,36205.36
752550,1582811,0,9,0,0,0,0.0,111480.79
1446045,1582904,1,3,1,0,0,0.0,60104.93
569256,1582915,1,0,0,1,0,0.0,39484.02
3860627,1582932,1,1,0,1,0,0.0,5200.63
7146662,1582940,5,4,1,1,2,1343.08,4835.69
269808,1582952,0,16,1,0,1,1137.31,40302.01
8055865,1582962,1,3,1,0,0,0.0,38379.78
5052328,1583011,2,0,0,1,0,0.0,33849.2
334051,1583026,1,13,0,1,0,0.0,153800.24
2801463,1583057,1,0,0,1,0,0.0,25295.6
6577273,1583062,1,5,1,0,0,1091.61,16266.12
4058241,1583070,2,5,2,0,0,0.0,35221.28
3565786,1583088,0,8,0,0,0,410.14,28854.71
2052434,1583092,1,3,1,0,0,0.0,84714.38
3190030,1583110,0,1,0,0,0,3.37,14795.27
4477031,1583126,1,0,0,0,20,20452.0,69050.25
594662,1583147,4,0,4,0,0,307.85,116990.0
998343,1583180,0,11,0,0,0,0.9,2326.9
4684239,1583200,0,16,0,0,0,1008.61,82041.49
5929202,1583250,4,9,1,0,1,467.42,50542.83
3846585,1583283,1,6,1,0,2,2000.35,31658.77
8247552,1583351,3,1,3,0,0,0.0,141934.82
2230158,1583360,0,1,0,0,0,0.0,10601.03
8325766,1583393,1,1,1,0,0,0.0,17773.77
7807007,1583431,0,3,0,0,0,0.0,194156.52
3892013,1583481,0,8,0,0,1,3088.2,127813.87
2221388,1583493,0,3,0,0,0,0.0,168414.13
6584955,1583495,1,5,0,0,0,0.0,52442.72
8019903,1583506,2,0,0,0,0,0.7,92723.52
8392587,1583511,4,4,3,0,0,305.1,128488.19
3824646,1583529,2,7,2,0,0,0.0,81123.78
4560272,1583547,0,2,0,0,0,1819.66,159166.61
1518259,1583605,0,1,0,0,0,0.0,49612.95
4979302,1583608,0,1,0,0,0,0.0,7269.24
3069131,1583625,0,10,0,0,0,0.0,85891.37
6309565,1583635,0,1,0,0,0,0.0,115307.55
4929953,1583718,0,1,0,0,17,24767.8,145153.32
2107776,1583725,1,1,1,0,0,0.0,26415.12
4749218,1583753,3,2,2,1,0,0.0,54953.63
5962573,1583774,0,1,0,0,0,0.0,12297.5
6245458,1583813,0,4,0,0,0,147.27,18954.14
5939548,1583824,0,8,2,0,3,3707.51,97932.66
3230596,1583831,0,4,0,0,1,751.27,37936.81
1384886,1583848,0,2,0,0,3,1230.18,9918.94
8294967,1583856,0,3,0,0,0,654.59,47306.4
3212338,1583878,1,3,0,0,0,451.78,49672.54
1574549,1583896,0,1,0,0,0,0.0,182060.41
6871261,1583907,0,1,0,0,0,0.0,130005.36
5798346,1583976,0,2,0,0,0,0.0,4659.43
6578841,1583977,0,13,0,0,0,7.62,37637.21
5007484,1584020,0,9,0,0,1,714.55,42422.58
8277513,1584028,0,4,0,0,0,93.03,16063.67
3951940,1584068,2,1,0,0,4,3508.79,63706.26
1216975,1584086,0,6,0,0,0,0.0,19256.14
2362115,1584115,3,5,2,0,0,0.68,88377.53
29614,1584132,1,6,1,0,0,0.0,32610.42
3299644,1584193,3,3,2,1,0,0.0,70017.08
4026000,1584210,1,1,1,0,0,2.05,31927.77
5092717,1584212,1,6,1,0,0,238.39,1481.46
6232170,1584259,0,9,0,0,0,122.7,24353.27
7030123,1584266,0,2,0,0,0,0.0,23276.35
7747937,1584279,2,1,2,0,0,101.61,9368.97
7991052,1584281,1,16,0,0,0,479.26,20727.92
5062522,1584287,1,2,0,0,2,1262.0,40433.46
7602391,1584294,0,5,0,0,0,1.52,103335.03
7753037,1584305,1,7,0,0,1,702.71,38083.63
7646453,1584319,1,5,1,0,0,0.0,11685.8
3717856,1584343,0,1,0,0,0,0.0,60312.97
1381944,1584346,0,1,0,0,0,0.0,13694.91
1218902,1584359,0,2,0,0,0,0.0,55358.74
4197342,1584403,1,0,0,0,0,0.0,25874.75
3501563,1584404,0,1,0,0,0,0.0,27129.02
5225865,1584411,1,1,0,1,0,0.0,9232.99
866425,1584430,3,0,2,1,0,0.0,20228.55
4429222,1584434,3,9,2,0,1,1714.83,47181.88
3771462,1584450,2,3,2,0,0,609.65,54543.37
575918,1584469,0,15,0,1,1,1828.18,8756.38
4741070,1584494,5,10,5,0,1,482.93,23418.34
2015650,1584507,1,0,1,0,0,0.0,38201.6
1088324,1584511,0,3,0,0,0,0.0,28626.84
7171106,1584515,0,5,0,0,0,673.52,40219.86
219755,1584522,1,1,1,0,0,0.0,32234.2
2969501,1584530,5,10,3,1,1,1158.68,58699.02
6698212,1584532,3,1,1,2,0,0.0,19596.73
2730623,1584551,1,6,1,0,1,189.87,9919.55
5539884,1584553,0,1,0,0,0,0.0,61782.26
3475477,1584561,0,12,0,0,0,442.29,127193.92
1021025,1584626,0,1,0,0,0,0.0,8473.37
6645793,1584649,1,3,0,1,0,92.63,43830.59
7279971,1584668,1,1,1,0,0,0.0,16939.78
6845802,1584750,1,8,0,0,1,2022.35,32549.48
607325,1584759,0,6,0,0,0,22.99,181449.48
8196143,1584764,1,2,1,0,0,0.0,33507.23
6171090,1584765,3,2,3,0,0,35.77,101514.81
4411659,1584767,0,1,0,0,0,231.63,8493.38
619327,1584797,1,2,0,0,3,3981.62,23663.43
4910759,1584808,3,5,3,0,0,26.73,65390.4
256763,1584815,1,3,0,0,0,0.0,86880.19
70833,1584829,3,0,3,0,0,79.47,30078.26
4397412,1584849,2,6,1,0,0,522.62,149166.73
1078402,1584871,1,3,1,0,0,2077.38,128777.2
8054597,1584893,1,14,0,0,1,2538.4,157328.74
4652862,1584918,1,0,0,1,0,0.0,33442.69
8442888,1584924,0,2,0,0,0,0.0,27259.73
4126025,1584959,1,0,0,0,13,15880.5,81020.53
1280339,1584999,0,3,0,0,0,0.0,17806.91
2903695,1585011,1,3,0,0,3,3870.99,8284.81
5318443,1585015,1,0,0,1,0,413.36,21331.72
5851205,1585031,10,3,2,0,2,3888.96,120157.57
834371,1585033,1,0,0,0,0,711.44,77142.9
122750,1585059,0,2,0,0,0,0.0,49406.4
2343347,1585076,0,1,0,0,1,1831.41,76580.27
3263198,1585081,0,6,0,0,0,0.0,110150.08
3269749,1585093,0,2,0,0,0,2.49,161390.9
7200650,1585102,0,2,0,0,0,341.74,32599.97
7018664,1585112,0,4,0,0,0,0.0,23459.91
2674689,1585134,2,10,0,0,0,515.8,37434.03
2638363,1585178,6,2,4,2,0,57.14,105619.1
2609261,1585189,1,0,1,0,0,0.0,76406.82
2610903,1585249,0,37,0,0,1,2923.61,176897.68
45282,1585252,0,3,0,0,0,314.37,24765.88
7304649,1585266,4,7,3,0,0,1.72,17889.28
6919739,1585297,0,4,0,0,0,641.84,20827.83
7300031,1585365,3,3,3,0,0,0.0,4362.92
6712664,1585369,0,9,0,0,0,418.82,77807.04
7144414,1585370,1,1,0,0,0,922.05,14022.31
7999640,1585407,0,1,0,0,0,0.0,19417.65
3250928,1585412,0,3,0,0,0,268.94,37126.48
1787039,1585422,0,5,0,0,0,0.0,34775.73
5285885,1585441,1,9,0,0,0,910.19,14562.31
389968,1585451,1,3,1,0,0,2.01,45457.02
7717951,1585465,0,5,0,0,0,28.96,25903.32
1855309,1585493,0,1,0,0,0,0.0,21282.65
1967118,1585494,4,5,2,2,0,0.0,44909.98
1540534,1585518,0,1,0,0,0,0.0,6517.18
387124,1585542,2,1,1,0,0,567.08,39895.13
7889379,1585549,1,1,0,0,0,300.02,15049.31
5019253,1585557,4,3,2,1,0,188.19,11252.19
5536589,1585575,0,1,0,0,0,0.0,23060.35
2880043,1585647,0,4,0,0,0,394.04,24466.41
4478358,1585661,3,12,3,0,1,1633.53,65850.97
1206116,1585738,0,2,0,0,0,536.8,65328.44
1620701,1585778,1,2,0,1,0,0.0,56742.15
348394,1585786,0,2,0,0,0,0.0,63951.83
2382177,1585787,0,7,0,0,0,0.63,36819.1
2077786,1585793,1,1,0,1,0,0.0,44978.46
2669014,1585794,2,4,2,0,0,2.45,150284.15
1829817,1585827,2,1,1,1,0,0.0,56370.52
5189792,1585833,0,1,0,0,0,0.0,31155.96
55155,1585859,0,1,0,0,0,0.0,31579.78
8286377,1585863,0,1,0,0,0,1043.75,198388.15
450514,1585864,1,4,0,1,0,60.99,20151.74
820105,1585934,0,1,0,0,4,7971.8,170258.62
236794,1585983,0,9,0,0,0,216.6,108413.65
2200854,1586020,1,3,1,0,0,597.98,99343.15
6768246,1586024,2,0,1,1,0,362.5,25660.94
3271775,1586036,0,2,0,0,0,0.0,25233.25
1969607,1586082,0,5,0,0,0,585.92,69394.64
2606044,1586083,2,0,1,1,0,38.31,18164.96
3974861,1586096,3,3,2,0,0,0.0,148601.3
5866431,1586134,0,5,0,0,1,643.7,63881.24
5692174,1586165,0,7,0,0,0,883.43,183666.74
5575249,1586169,5,5,4,1,0,0.0,18854.06
5650026,1586203,1,4,0,0,0,759.43,4880.72
4695566,1586204,2,2,1,1,0,368.25,50866.25
2164137,1586211,0,1,0,0,0,0.0,11241.38
6094657,1586230,1,10,1,0,0,0.0,167762.7
3631091,1586257,1,8,1,0,0,0.0,73712.42
4842528,1586266,1,2,1,0,0,158.82,5088.88
6336056,1586292,0,12,0,0,0,30.44,5613.8
4046203,1586300,1,1,0,1,0,0.0,131753.52
3460325,1586301,0,1,0,0,0,51.0,56218.42
2306734,1586388,2,2,2,0,1,318.46,5793.06
8002543,1586390,3,15,0,0,1,1804.68,112963.91
6281020,1586396,1,4,0,0,0,0.0,53069.2
7771056,1586403,1,6,1,0,0,454.48,47788.47
7910758,1586421,2,4,2,0,1,2763.5,153365.05
1770295,1586441,3,0,0,0,1,27096.47,27098.3
